"readerid","firstname","lastname","genrename","readcount"
17441,"Angela","Simpson","Comics","4"
17442,"Brian","Hammond","Religion","4"
17443,"Kevin","Richardson","Horror","4"
17444,"David","Taylor","Computer Science","4"
17445,"Kevin","Scott","Dance","4"
17446,"Kimberly","Davis","Chemistry","4"
17447,"Denise","Mcmahon","Theatre","8"
17448,"Thomas","Wilson","Accounting","4"
17449,"Francisco","Johnson","Consulting","4"
17450,"Sharon","Cox","Computer Science","4"
17451,"Dustin","Nguyen","Engineering","4"
17452,"Dennis","Brewer","Consulting","4"
17453,"Matthew","Mckenzie","Education","4"
17454,"Jason","Jones","Children","4"
17455,"Steven","Pratt","Film","4"
17456,"Justin","Porter","Children","4"
17457,"Eric","Gonzalez","Engineering","4"
17459,"Courtney","Hughes","Strategy","8"
17460,"Katelyn","Ayers","Computer Science","4"
17461,"William","Adams","Dance","4"
17462,"James","Zuniga","Children","4"
17463,"Jeffrey","Roman","Graphic Novel","4"
17464,"Melissa","Mitchell","Geography","4"
17465,"Alyssa","Yoder","Autobiography","4"
17466,"Steve","Mann","Mystery","4"
17467,"Bethany","White","Art","4"
17468,"Monica","Glass","Children","4"
17469,"Rebecca","Wilson","Horror","4"
17470,"Kimberly","Martinez","Business","4"
17471,"Angela","Douglas","Psychology","4"
17472,"Barbara","Hoffman","Cooking","4"
17473,"Michelle","Williams","Consulting","4"
17474,"Gina","Bishop","Accounting","4"
17475,"Stephanie","Mccann","Law","4"
17476,"Jimmy","Flores","Criminal Justice","4"
17477,"Brian","Davila","Dance","4"
17478,"Ryan","Williams","Management","4"
17479,"Angela","Davidson","Autobiography","4"
17480,"Amanda","Morris","Education","4"
17481,"Jamie","Ramos","Information Technology","4"
17482,"Luke","West","Human Resources","8"
17483,"Donna","Nguyen","Biography","4"
17484,"Jerry","Torres","Autobiography","4"
17485,"Jose","Curtis","Comics","4"
17486,"Tina","Oconnor","Computer Science","4"
17487,"Corey","White","Dance","4"
17488,"Megan","Mccullough","Education","4"
17489,"Tyler","Macias","Art","4"
17490,"Jeffrey","Williams","Literature","4"
17491,"Brian","Miller","Dentistry","4"
17492,"Jenna","Lucas","Entrepreneurship","4"
17493,"Robert","Simpson","Consulting","4"
17494,"Jerry","Landry","Politics","4"
17495,"Sierra","Lewis","Human Resources","4"
17496,"Douglas","Anderson","Television","4"
17497,"Rebekah","Velazquez","Dance","4"
17498,"William","Miller","Economics","4"
17499,"Michael","Briggs","Radio","4"
17500,"Charles","Floyd","Information Technology","8"
17501,"Ryan","Joseph","Accounting","4"
17502,"Jamie","Mcmillan","Mystery","4"
17503,"Shawn","Vazquez","Innovation","4"
17504,"Karen","Martin","Anthropology","4"
17505,"Nancy","Hoffman","Horror","4"
17506,"Teresa","Woods","Radio","4"
17507,"Tara","Zuniga","Consulting","8"
17508,"Sara","Hernandez","Fitness","4"
17509,"Clayton","Cox","Information Technology","4"
17510,"Barry","Martin","Theatre","4"
17512,"David","Sullivan","Fantasy","4"
17513,"Aaron","Richmond","Anthropology","4"
17514,"Kristen","Rodgers","Dentistry","4"
17515,"Sarah","Rogers","Anthropology","4"
17516,"Timothy","Morris","Engineering","4"
17517,"Anthony","Cordova","History","4"
17518,"Adrian","Gonzalez","Art","4"
17519,"Alexander","King","Consulting","4"
17520,"Jon","Flores","Business","4"
17521,"Jessica","Williamson","Fantasy","4"
17522,"Jennifer","Ewing","Art","4"
17523,"Jason","Brown","Poetry","4"
17524,"John","Snyder","Art","4"
17525,"Alisha","Nguyen","Autobiography","4"
17526,"Erin","Lopez","Consulting","4"
17527,"David","White","Economics","4"
17528,"David","Conner","Finance","4"
17529,"Timothy","Davis","Law","4"
17530,"Laura","Shepard","Innovation","4"
17531,"Michael","Leon","Biology","4"
17532,"Allen","Huber","Comics","4"
17533,"Keith","Hall","Biography","4"
17534,"Taylor","Meyer","Fantasy","4"
17535,"David","Fox","Finance","4"
17536,"Lori","Moon","Science Fiction","4"
17537,"Stacy","Hall","Economics","4"
17538,"James","Pineda","Dance","4"
17539,"Daniel","Roberts","Fantasy","8"
17540,"Rhonda","Roberson","Entrepreneurship","4"
17541,"Nicholas","Wolf","Mathematics","4"
17542,"Justin","Dyer","Criminal Justice","4"
17543,"Jill","Alexander","Biography","4"
17544,"Julie","Hughes","Business","4"
17545,"Emily","Reed","Journalism","4"
17546,"Mike","Brennan","Information Technology","4"
17547,"Kristin","Brown","Dentistry","4"
17548,"Troy","Hale","Dance","4"
17549,"Theodore","Robinson","Economics","4"
17550,"Christine","Sutton","Drama","4"
17551,"Samuel","Wiggins","Technology","8"
17552,"Chad","Smith","Art","4"
17553,"Courtney","Lloyd","Entrepreneurship","4"
17554,"James","James","Religion","4"
17555,"Derek","Smith","Pharmacy","4"
17556,"Anne","Lee","Art","4"
17557,"Angela","Wilson","Literature","4"
17558,"Charlene","Kennedy","Health","4"
17559,"William","Guzman","Non-Fiction","8"
17560,"Shannon","Little","Biography","4"
17562,"Chris","Wilson","Mathematics","8"
17563,"Amanda","Brown","Political Science","4"
17564,"Emily","Owens","Economics","4"
17565,"Jacob","West","Medicine","4"
17566,"Craig","Martin","Business","4"
17567,"Cynthia","Rodriguez","Innovation","4"
17568,"Christopher","Gonzalez","Business","4"
17569,"Amanda","Griffith","Business","4"
17570,"Kathy","Martin","Education","4"
17571,"Christopher","Smith","Chemistry","4"
17572,"Stephen","Landry","Finance","4"
17573,"Robert","Boyd","Journalism","4"
17574,"Angela","Brady","Comics","4"
17575,"Sara","Jenkins","Accounting","4"
17576,"Joshua","Miller","Biology","4"
17577,"Lawrence","Kelly","Consulting","4"
17580,"Amber","Thompson","Fantasy","4"
17581,"Gregory","Powell","Business","4"
17582,"William","Johnson","Children","4"
17583,"Kara","Short","Veterinary","4"
17584,"Deborah","Kaiser","Health","4"
17585,"Joseph","Jackson","Chemistry","4"
17586,"Dennis","Lutz","Chemistry","4"
17587,"Eric","Sanchez","Economics","4"
17588,"Christopher","Murphy","Dance","4"
17589,"Christopher","Gibson","Strategy","4"
17590,"Derrick","Parsons","Business","4"
17591,"Christopher","Booth","Economics","4"
17592,"Gary","Morris","Economics","4"
17593,"Jennifer","Haynes","Biology","4"
17594,"Debra","Warren","Philosophy","4"
17595,"Tracy","Smith","Human Resources","4"
17596,"John","Rodriguez","Art","4"
17597,"Douglas","Hanna","Accounting","4"
17598,"Kathy","Keith","Theatre","4"
17599,"Brandon","Nelson","Economics","4"
17600,"Emily","Rivera","Anthropology","4"
17601,"Sandra","Nelson","Comics","4"
17602,"Arthur","Freeman","Drama","4"
17604,"Chris","Gardner","Film","4"
17605,"Samuel","Miller","Art","4"
17606,"Curtis","Mullins","Autobiography","4"
17607,"Valerie","Henry","Travel","4"
17608,"Randy","Weaver","Religion","8"
17609,"Nathan","Roberts","Children","4"
17610,"Kirsten","Rojas","Nursing","4"
17611,"Roger","Buchanan","Education","4"
17612,"Casey","Caldwell","Television","4"
17613,"Annette","Smith","Medicine","4"
17614,"Daniel","Hart","Art","4"
17615,"Melissa","Baldwin","Art","4"
17616,"Heather","Williams","Computer Science","4"
17617,"Jermaine","Gould","Consulting","4"
17618,"Brenda","Gray","Anthropology","4"
17619,"Tara","Johns","Accounting","4"
17620,"Jordan","Fields","Art","4"
17621,"Corey","Mcdaniel","Dance","4"
17622,"Andrew","Cooper","Autobiography","4"
17623,"Michael","Day","Law","4"
17624,"Michelle","Larson","Business","4"
17625,"Dawn","Moore","Non-Fiction","4"
17626,"Cole","Robinson","Supply Chain","4"
17627,"Cathy","Lawrence","Self-Help","8"
17628,"Joseph","Rodriguez","Accounting","4"
17629,"Richard","Marks","Accounting","4"
17630,"James","Griffin","Chemistry","4"
17631,"Jonathan","Henderson","Science","4"
17632,"Margaret","Moreno","Entrepreneurship","4"
17633,"Jennifer","Watkins","Anthropology","4"
17634,"Jessica","Moore","Business","4"
17635,"Jeremy","Castillo","Accounting","4"
17636,"Stephen","Eaton","Engineering","4"
17637,"Donna","Garcia","Anthropology","4"
17638,"Marc","Shea","Chemistry","4"
17639,"Samuel","Howard","Biology","4"
17640,"Casey","Scott","Accounting","4"
17641,"Heather","White","Autobiography","4"
17642,"David","Ross","Law","4"
17643,"Erik","Flores","Accounting","4"
17644,"Gabriel","Gilmore","Economics","4"
17645,"Jennifer","Perez","Business","4"
17646,"Nicole","Stephens","Journalism","4"
17647,"Summer","Hunt","Fitness","4"
17648,"Joshua","Rodgers","Autobiography","4"
17649,"Jason","Navarro","Horror","4"
17650,"Angela","Hampton","Comics","4"
17651,"Larry","Rogers","Computer Science","4"
17652,"Catherine","Soto","Philosophy","4"
17653,"Hannah","Rhodes","Politics","4"
17654,"Megan","Bright","Law","4"
17657,"Eric","Phillips","Consulting","4"
17658,"Wesley","Cook","Young Adult","4"
17659,"Rachel","Bridges","Cooking","4"
17660,"Jennifer","Sanchez","Computer Science","4"
17661,"Katie","Jacobson","Dance","4"
17662,"Mark","Lewis","Art","4"
17664,"Anthony","Warren","Computer Science","4"
17665,"Ernest","Melendez","Young Adult","4"
17666,"Carlos","Briggs","Dance","4"
17667,"Adam","Hamilton","Radio","4"
17668,"Sandra","Curry","Journalism","4"
17669,"Sarah","Martin","Fiction","4"
17670,"Charles","Shaw","Drama","4"
17671,"John","Hart","Geography","4"
17672,"Chelsea","Meyer","Pharmacy","4"
17673,"Joshua","Ramirez","Dance","4"
17674,"Jason","Terrell","Accounting","4"
17675,"Christopher","Le","Horror","4"
17676,"Melissa","Archer","Non-Fiction","8"
17677,"Jason","Roy","Religion","4"
17678,"John","Schmidt","Comics","8"
17679,"Carrie","Oconnell","Politics","4"
17680,"Beth","Cross","Fitness","4"
17681,"Luke","Floyd","Finance","4"
17682,"Herbert","Martinez","Sales","4"
17683,"Donald","Green","Philosophy","8"
17684,"Jennifer","Harmon","Religion","4"
17685,"Pamela","Medina","Cooking","4"
17686,"Derek","Kelly","Operations","8"
17687,"Amber","Church","Theatre","4"
17688,"Jennifer","Munoz","Politics","4"
17689,"Shane","Dodson","Technology","8"
17690,"Thomas","Bennett","Children","4"
17691,"Joshua","Matthews","Management","4"
17692,"Angel","Rowe","Fantasy","4"
17693,"Renee","Anderson","Children","4"
17694,"Jerry","Blankenship","Engineering","4"
17695,"Joseph","Morris","Biology","4"
17696,"Renee","Cunningham","Theology","4"
17697,"Terry","Young","Art","4"
17698,"Nancy","Lyons","Chemistry","4"
17699,"Maurice","Davis","Literature","4"
17700,"Anita","Riley","Fantasy","4"
17701,"Maria","Stone","Art","4"
17702,"Bonnie","Mclaughlin","Information Technology","4"
17703,"Nicholas","Church","Chemistry","4"
17704,"Michael","Morris","Biology","4"
17706,"Ian","Hamilton","Children","4"
17708,"Sara","Henry","Finance","4"
17709,"Raymond","Ray","Dance","4"
17710,"Michael","Washington","Accounting","4"
17711,"John","Jimenez","Travel","4"
17712,"Tyler","Villanueva","Children","4"
17713,"Christopher","Daugherty","Biology","4"
17714,"Amanda","Dawson","Accounting","4"
17715,"Jessica","Smith","Biology","4"
17716,"William","Jones","Anthropology","4"
17718,"Jerry","Lewis","Operations","4"
17719,"Tyler","Arnold","Dance","4"
17720,"Ricardo","Turner","Autobiography","4"
17721,"Jared","Davis","Customer Service","4"
17722,"Mark","Ramirez","Anthropology","4"
17723,"Janet","Howell","Cooking","4"
17724,"Julia","Roberson","Chemistry","4"
17725,"Melissa","Frazier","Comics","4"
17726,"James","Lewis","Autobiography","4"
17727,"Jamie","Rose","Autobiography","4"
17728,"Scott","Houston","Art","4"
17729,"Alexis","Lawson","Physics","4"
17730,"Donna","Patterson","Fantasy","4"
17731,"Taylor","Hughes","Customer Service","4"
17732,"Katherine","Smith","Non-Fiction","4"
17733,"Anna","Gonzalez","Non-Fiction","4"
17734,"Cody","Hill","Music","4"
17735,"Kristen","Steele","Psychology","4"
17737,"Catherine","Harris","Fitness","4"
17738,"Jason","Estrada","Science","8"
17739,"Dawn","Cowan","Education","4"
17740,"Alicia","Rodriguez","Customer Service","4"
17741,"Matthew","Haynes","Literature","4"
17742,"Mary","Lopez","Leadership","4"
17743,"Diana","Morton","Law","4"
17744,"Cristian","Howard","Economics","4"
17745,"Amanda","Carr","Accounting","4"
17746,"David","Conley","Dentistry","4"
17747,"Angela","Mcneil","Dentistry","4"
17748,"Troy","Garcia","Customer Service","4"
17749,"Connie","Higgins","Art","4"
17750,"Abigail","Jones","Theology","4"
17751,"Timothy","Freeman","Health","4"
17752,"Jared","Haynes","Radio","4"
17753,"Becky","Edwards","Accounting","4"
17755,"Madison","Reynolds","Journalism","8"
17756,"Linda","Craig","Psychology","4"
17757,"Luke","Simmons","Medicine","4"
17758,"Courtney","Williamson","Management","8"
17759,"Rodney","Jenkins","Economics","4"
17760,"Lauren","Black","Pharmacy","4"
17761,"Joel","Wallace","Science Fiction","4"
17762,"Steven","George","Biography","4"
17763,"Joseph","Dalton","Comics","4"
17764,"Kevin","Daniel","Children","4"
17765,"Eric","Watkins","Radio","4"
17766,"Thomas","Sanchez","Anthropology","4"
17767,"Jared","Bond","Autobiography","4"
17768,"Juan","Ortega","Biography","4"
17769,"Scott","Garcia","Nursing","4"
17770,"Taylor","Bartlett","Business","4"
17771,"Robin","Wheeler","Sociology","4"
17773,"Megan","Potts","Computer Science","4"
17774,"Nicole","Garcia","Fantasy","4"
17775,"Anna","Williams","Customer Service","4"
17776,"Cheryl","Price","Biography","4"
17777,"Jordan","Guerrero","Consulting","4"
17778,"Christine","Montes","Biology","4"
17779,"Benjamin","Oneal","Education","8"
17780,"Amanda","Hernandez","Drama","4"
17781,"Tony","Berger","Philosophy","4"
17782,"Craig","Ramsey","Self-Help","4"
17783,"Vanessa","Baker","Comics","4"
17784,"Andre","Bridges","Young Adult","8"
17785,"Sarah","Franco","Music","8"
17786,"Brandon","Mendoza","History","4"
17788,"Nathan","Rodriguez","Religion","4"
17790,"Michelle","Lee","Biology","4"
17791,"Michael","Lee","Customer Service","4"
17792,"Laura","Chan","Accounting","4"
17793,"Colin","Ortiz","Autobiography","4"
17794,"Jennifer","Turner","Innovation","4"
17795,"Brittany","Ramos","Fiction","4"
17796,"Lauren","Douglas","Anthropology","4"
17797,"Abigail","Reed","Dentistry","4"
17798,"Amber","Carr","Leadership","4"
17799,"Chase","Hernandez","Thriller","4"
17800,"Brittany","Harrington","Entrepreneurship","8"
17801,"Kenneth","Weaver","Human Resources","8"
17802,"Richard","Taylor","Philosophy","4"
17803,"Gary","Johnson","Customer Service","4"
17804,"Emma","Ruiz","Graphic Novel","4"
17805,"Brian","Salazar","Innovation","4"
17806,"Mary","Rosales","History","4"
17808,"Teresa","Garrison","Criminal Justice","4"
17809,"Deanna","Lawson","Comics","4"
17810,"Kathleen","Barrett","Entrepreneurship","4"
17811,"Alexander","Nichols","Economics","4"
17812,"Gary","Ingram","Customer Service","4"
17813,"William","Gonzalez","Comics","8"
17814,"Daniel","Williams","Biography","4"
17815,"Laura","Patterson","Engineering","4"
17816,"Amanda","Manning","Accounting","8"
17817,"Kevin","Torres","Children","4"
17818,"Beth","Li","Management","4"
17819,"Megan","Hill","Sociology","4"
17820,"Colleen","Mckinney","Fantasy","4"
17821,"Samantha","Chandler","Management","4"
17822,"Nicole","Medina","Political Science","8"
17823,"Jessica","Wright","Business","4"
17824,"Dylan","Murphy","Marketing","4"
17825,"Betty","Christian","Accounting","4"
17826,"Adam","Stafford","Biography","4"
17827,"Michael","Lucas","Cooking","4"
17828,"Joshua","Trujillo","Fiction","4"
17830,"Jennifer","Miles","Finance","8"
17831,"Joseph","Combs","Fantasy","4"
17832,"Peter","Fleming","Art","4"
17833,"Denise","Patel","Accounting","4"
17834,"Renee","Hernandez","Leadership","4"
17835,"Kurt","Scott","Business","4"
17836,"Shelby","Cooper","Chemistry","4"
17837,"Lisa","Sullivan","Anthropology","4"
17838,"Jason","Garcia","Art","4"
17839,"Erica","Hernandez","Customer Service","4"
17840,"Brandi","Kelly","Consulting","4"
17841,"David","Dawson","Biography","4"
17842,"Patrick","Lee","Biography","4"
17843,"Austin","Poole","Biology","4"
17844,"Dennis","Gordon","Law","4"
17845,"Michelle","Wright","Biography","4"
17846,"Michelle","French","Drama","4"
17847,"Jordan","Taylor","Anthropology","4"
17848,"James","Sanchez","Entrepreneurship","4"
17849,"Ronald","Leblanc","Computer Science","4"
17850,"Nathan","Powers","Fantasy","4"
17851,"Tracy","Hall","Biography","4"
17852,"Jonathan","Rogers","Mystery","4"
17853,"Michelle","Martinez","Horror","4"
17854,"Tracy","Benson","Biography","4"
17855,"Kathryn","Gross","Cooking","4"
17856,"Jeffrey","Foley","Consulting","4"
17857,"Rhonda","Phillips","Accounting","4"
17858,"Michael","Bartlett","Chemistry","4"
17859,"Anthony","Booth","Film","4"
17860,"Joshua","Oliver","Sales","4"
17861,"James","Wallace","Computer Science","4"
17862,"Joanna","Clark","Customer Service","4"
17863,"Mary","King","Anthropology","4"
17864,"Cathy","Mitchell","Dance","4"
17865,"Matthew","King","Computer Science","4"
17866,"Jared","Espinoza","Computer Science","4"
17867,"Daniel","Clark","Cooking","4"
17868,"Tracy","Evans","Cooking","4"
17869,"Ashley","Miller","Business","4"
17870,"Curtis","Fritz","Dance","4"
17871,"Barbara","Gallegos","Criminal Justice","4"
17872,"Michael","Flores","Political Science","4"
17873,"Chris","Wilcox","Innovation","4"
17874,"Michelle","Espinoza","Customer Service","4"
17875,"Travis","Ellis","Anthropology","4"
17876,"Lisa","Murray","Consulting","4"
17877,"Bruce","Dixon","Biography","4"
17878,"Kevin","Chapman","Political Science","4"
17879,"Joshua","Hoffman","Management","4"
17880,"Melissa","Becker","Operations","4"
17881,"Jason","Tran","Political Science","4"
17882,"Aaron","Jackson","Art","4"
17883,"Derek","Myers","Fantasy","4"
17884,"Kelly","Daniel","Sociology","4"
17885,"Jose","Doyle","Marketing","4"
17887,"Lindsey","Chambers","Chemistry","4"
17888,"Justin","Chen","Biology","4"
17889,"Michele","Carter","Self-Help","4"
17890,"Bruce","Smith","Entrepreneurship","4"
17891,"Leslie","Shaw","Cooking","4"
17892,"Jennifer","Dixon","Romance","8"
17893,"Stacey","Taylor","Comics","4"
17894,"Timothy","Rogers","Mathematics","4"
17895,"Mario","Barnes","Chemistry","4"
17896,"Tracy","Barnes","Fiction","4"
17897,"Denise","Hall","Art","4"
17898,"Melissa","Christian","Biography","4"
17899,"Summer","Cochran","Dance","4"
17900,"Aaron","Henderson","Biography","4"
17901,"Jenna","Williams","Computer Science","4"
17902,"Mark","Vance","Film","4"
17903,"Richard","Hill","Innovation","4"
17904,"Eric","May","History","4"
17905,"David","Baker","Biography","4"
17906,"James","Ellison","Drama","4"
17907,"Brian","Wilson","Health","4"
17908,"Erika","Russell","Drama","4"
17909,"William","Matthews","Economics","4"
17910,"Amanda","Lowe","Accounting","4"
17911,"Nicholas","Ferguson","Economics","4"
17912,"Michael","Simpson","Logistics","4"
17913,"Andrea","Sparks","Comics","4"
17914,"Randall","Austin","Drama","4"
17915,"Carrie","Spears","Comics","4"
