"readerid","firstname","lastname","message","sentdate","isread"
3937,"Lauren","Salazar","Your book is due in 1 week! Please return it on time.","2024-08-30",True
5625,"Travis","Patrick","Your book is due in 1 week! Please return it on time.","2024-08-30",False
4944,"Michael","Palmer","Your book is due in 1 week! Please return it on time.","2024-08-30",False
29018,"Megan","Nash","Your book is due in 1 week! Please return it on time.","2024-08-30",True
2550,"Mary","Cunningham","Your book is due in 1 week! Please return it on time.","2024-08-30",False
10962,"Ashley","Martinez","Your book is due in 1 week! Please return it on time.","2024-08-30",True
11602,"Sarah","Patel","Your book is due in 1 week! Please return it on time.","2024-08-30",False
19152,"Katherine","Page","Your book is due in 1 week! Please return it on time.","2024-08-30",True
33025,"Tony","Cooley","Your book is due in 1 week! Please return it on time.","2024-08-30",False
17062,"Karen","Lee","Your book is due in 1 week! Please return it on time.","2024-08-30",False
24417,"Todd","Garner","Your book is due in 1 week! Please return it on time.","2024-08-30",False
23046,"Diana","Perez","Your book is due in 1 week! Please return it on time.","2024-08-30",False
2758,"Jeffrey","Green","Your book is due in 1 week! Please return it on time.","2024-08-30",False
9496,"Bryan","Horton","Your book is due in 1 week! Please return it on time.","2024-08-30",False
16853,"Jennifer","Patterson","Your book is due in 1 week! Please return it on time.","2024-08-30",False
25215,"Deborah","Kelley","Your book is due in 1 week! Please return it on time.","2024-08-30",False
4713,"John","Larson","Your book is due in 1 week! Please return it on time.","2024-08-29",False
7481,"Mary","Glover","Your book is due in 1 week! Please return it on time.","2024-08-29",False
4674,"Jill","Dean","Your book is due in 1 week! Please return it on time.","2024-08-29",True
26457,"Allison","Williams","Your book is due in 1 week! Please return it on time.","2024-08-29",False
21960,"Mary","Sullivan","Your book is due in 1 week! Please return it on time.","2024-08-29",False
13394,"Stephanie","Hurst","Your book is due in 1 week! Please return it on time.","2024-08-29",False
24560,"David","Young","Your book is due in 1 week! Please return it on time.","2024-08-29",True
17242,"Kimberly","Gross","Your book is due in 1 week! Please return it on time.","2024-08-29",False
102,"Benjamin","Schmidt","Your book is due in 1 week! Please return it on time.","2024-08-29",False
25407,"Michelle","Gonzalez","Your book is due in 1 week! Please return it on time.","2024-08-29",False
10005,"Peter","Richardson","Your book is due in 1 week! Please return it on time.","2024-08-29",False
12796,"Timothy","Smith","Your book is due in 1 week! Please return it on time.","2024-08-29",False
22885,"Nicole","Owens","Your book is due in 1 week! Please return it on time.","2024-08-29",True
4298,"Jorge","Koch","Your book is due in 1 week! Please return it on time.","2024-08-29",True
701,"Mary","Bailey","Your book is due in 1 week! Please return it on time.","2024-08-29",False
25050,"Amanda","May","Your book is due in 1 week! Please return it on time.","2024-08-29",True
25632,"Anne","Robertson","Your book is due in 1 week! Please return it on time.","2024-08-28",False
31082,"Daniel","Ingram","Your book is due in 1 week! Please return it on time.","2024-08-28",False
13895,"Lawrence","Brown","Your book is due in 1 week! Please return it on time.","2024-08-28",True
16614,"Brooke","Shea","Your book is due in 1 week! Please return it on time.","2024-08-28",False
27077,"Mason","Bryant","Your book is due in 1 week! Please return it on time.","2024-08-28",False
21085,"William","Grimes","Your book is due in 1 week! Please return it on time.","2024-08-28",True
15964,"Mark","Evans","Your book is due in 1 week! Please return it on time.","2024-08-28",False
31855,"Sean","Martinez","Your book is due in 1 week! Please return it on time.","2024-08-28",False
26822,"Ryan","Jones","Your book is due in 1 week! Please return it on time.","2024-08-28",False
7628,"Brandy","Thomas","Your book is due in 1 week! Please return it on time.","2024-08-28",False
17418,"Brian","Hebert","Your book is due in 1 week! Please return it on time.","2024-08-28",False
13218,"Wayne","Phillips","Your book is due in 1 week! Please return it on time.","2024-08-28",False
24763,"John","Hawkins","Your book is due in 1 week! Please return it on time.","2024-08-28",False
1625,"Catherine","Atkinson","Your book is due in 1 week! Please return it on time.","2024-08-28",False
33235,"Deanna","Gonzalez","Your book is due in 1 week! Please return it on time.","2024-08-28",False
32379,"Sara","Patrick","Your book is due in 1 week! Please return it on time.","2024-08-28",False
12282,"Christopher","Schaefer","Your book is due in 1 week! Please return it on time.","2024-08-28",True
26205,"Melissa","Sanchez","Your book is due in 1 week! Please return it on time.","2024-08-28",False
22578,"Justin","Sullivan","Your book is due in 1 week! Please return it on time.","2024-08-27",True
10578,"Christine","Montgomery","Your book is due in 1 week! Please return it on time.","2024-08-27",False
2361,"Melissa","Nichols","Your book is due in 1 week! Please return it on time.","2024-08-27",True
26840,"Ana","Barnett","Your book is due in 1 week! Please return it on time.","2024-08-27",False
11766,"Marco","George","Your book is due in 1 week! Please return it on time.","2024-08-27",False
10199,"Drew","Stewart","Your book is due in 1 week! Please return it on time.","2024-08-27",False
19022,"Bryan","Davis","Your book is due in 1 week! Please return it on time.","2024-08-27",True
27886,"Ian","Collier","Your book is due in 1 week! Please return it on time.","2024-08-27",False
14315,"Danielle","Watts","Your book is due in 1 week! Please return it on time.","2024-08-27",False
31579,"Juan","Miller","Your book is due in 1 week! Please return it on time.","2024-08-27",False
10893,"Melissa","Richardson","Your book is due in 1 week! Please return it on time.","2024-08-27",False
8234,"Robert","Griffith","Your book is due in 1 week! Please return it on time.","2024-08-27",False
2298,"Brian","Ruiz","Your book is due in 1 week! Please return it on time.","2024-08-27",False
10560,"Cody","Nicholson","Your book is due in 1 week! Please return it on time.","2024-08-27",False
2910,"Michael","Thompson","Your book is due in 1 week! Please return it on time.","2024-08-27",True
12056,"Amber","Duran","Your book is due in 1 week! Please return it on time.","2024-08-27",True
33142,"Wyatt","Barry","Your book is due in 1 week! Please return it on time.","2024-08-27",True
6412,"Eric","Roberts","Your book is due in 1 week! Please return it on time.","2024-08-27",True
23263,"Jacqueline","Marquez","Your book is due in 1 week! Please return it on time.","2024-08-27",True
19095,"Lisa","Dean","Your book is due in 1 week! Please return it on time.","2024-08-27",False
5370,"Donald","Perez","Your book is due in 1 week! Please return it on time.","2024-08-26",True
27300,"Gregory","Guerrero","Your book is due in 1 week! Please return it on time.","2024-08-26",True
681,"Stacey","Smith","Your book is due in 1 week! Please return it on time.","2024-08-26",True
19915,"Andrea","Burgess","Your book is due in 1 week! Please return it on time.","2024-08-26",True
1847,"Cole","Garrett","Your book is due in 1 week! Please return it on time.","2024-08-26",False
28247,"Devin","Moreno","Your book is due in 1 week! Please return it on time.","2024-08-26",True
21342,"John","Leon","Your book is due in 1 week! Please return it on time.","2024-08-26",True
27972,"Melinda","Li","Your book is due in 1 week! Please return it on time.","2024-08-26",True
21724,"Erin","Rocha","Your book is due in 1 week! Please return it on time.","2024-08-26",True
3739,"Katrina","Copeland","Your book is due in 1 week! Please return it on time.","2024-08-26",True
9831,"Katie","Cervantes","Your book is due in 1 week! Please return it on time.","2024-08-26",True
6361,"Spencer","Myers","Your book is due in 1 week! Please return it on time.","2024-08-26",False
21329,"Robert","Richard","Your book is due in 1 week! Please return it on time.","2024-08-26",True
10319,"Leah","Martinez","Your book is due in 1 week! Please return it on time.","2024-08-26",True
29692,"Douglas","Bell","Your book is due in 1 week! Please return it on time.","2024-08-26",True
16864,"Jennifer","Nelson","Your book is due in 1 week! Please return it on time.","2024-08-26",True
5524,"Lisa","White","Your book is due in 1 week! Please return it on time.","2024-08-26",True
3857,"Jonathan","Parker","Your book is due in 1 week! Please return it on time.","2024-08-26",False
21384,"Alejandro","Austin","Your book is due in 1 week! Please return it on time.","2024-08-26",True
20786,"Douglas","Lewis","Your book is due in 1 week! Please return it on time.","2024-08-26",False
62,"Sarah","Mclean","Your book is due in 1 week! Please return it on time.","2024-08-26",False
17391,"Cory","Mcconnell","Your book is due in 1 week! Please return it on time.","2024-08-25",False
30554,"Nathan","Rogers","Your book is due in 1 week! Please return it on time.","2024-08-25",False
18756,"Danny","Myers","Your book is due in 1 week! Please return it on time.","2024-08-25",True
27568,"Francis","Lucero","Your book is due in 1 week! Please return it on time.","2024-08-25",True
32093,"Vincent","Brown","Your book is due in 1 week! Please return it on time.","2024-08-25",False
6190,"Anthony","Goodwin","Your book is due in 1 week! Please return it on time.","2024-08-25",True
30650,"Sherry","Gallagher","Your book is due in 1 week! Please return it on time.","2024-08-25",False
21069,"Kelsey","Garcia","Your book is due in 1 week! Please return it on time.","2024-08-25",False
14890,"Amy","Collins","Your book is due in 1 week! Please return it on time.","2024-08-25",True
26748,"Grace","Perkins","Your book is due in 1 week! Please return it on time.","2024-08-25",True
21833,"Peter","Mitchell","Your book is due in 1 week! Please return it on time.","2024-08-25",False
6746,"James","Oneal","Your book is due in 1 week! Please return it on time.","2024-08-25",False
828,"Tamara","Lopez","Your book is due in 1 week! Please return it on time.","2024-08-25",False
19804,"Reginald","Maxwell","Your book is due in 1 week! Please return it on time.","2024-08-25",False
21777,"Kimberly","Sullivan","Your book is due in 1 week! Please return it on time.","2024-08-25",True
12174,"Gary","Wheeler","Your book is due in 1 week! Please return it on time.","2024-08-25",True
22366,"Rita","Hill","Your book is due in 1 week! Please return it on time.","2024-08-25",False
21699,"John","Hudson","Your book is due in 1 week! Please return it on time.","2024-08-25",True
28145,"Reginald","Nelson","Your book is due in 1 week! Please return it on time.","2024-08-24",False
3927,"Sarah","Moreno","Your book is due in 1 week! Please return it on time.","2024-08-24",False
2371,"George","Adams","Your book is due in 1 week! Please return it on time.","2024-08-24",True
31504,"Joshua","Johnson","Your book is due in 1 week! Please return it on time.","2024-08-24",False
15070,"John","Miller","Your book is due in 1 week! Please return it on time.","2024-08-24",False
20726,"Joan","Morales","Your book is due in 1 week! Please return it on time.","2024-08-24",True
13604,"Paige","Cruz","Your book is due in 1 week! Please return it on time.","2024-08-24",True
23045,"Amy","Frank","Your book is due in 1 week! Please return it on time.","2024-08-24",True
1914,"Sarah","Alvarado","Your book is due in 1 week! Please return it on time.","2024-08-24",False
1586,"Kirk","Torres","Your book is due in 1 week! Please return it on time.","2024-08-24",True
